,total,starttime,area_type,events,temperature,per_week_total,per_2weeks_total,per_30days_total,year,month_dayth,festival,isweekend,dayth,month
4888,298,2015-06-09,3.0,cloudy,77.90100671140941,1625,3005,5800,2015,06-09,summer,0,9,6
4889,289,2015-06-10,3.0,cloudy,80.05536332179929,1696,3080,6007,2015,06-10,summer,0,10,6
4890,255,2015-06-11,3.0,cloudy,67.05098039215686,1708,3114,6158,2015,06-11,summer,0,11,6
4891,173,2015-06-12,3.0,rain or snow,60.56300578034681,1657,3074,6245,2015,06-12,summer,0,12,6
4892,255,2015-06-13,3.0,cloudy,77.20901960784312,1577,3044,6245,2015,06-13,summer,1,13,6
4893,147,2015-06-14,3.0,cloudy,78.3170068027211,1611,3240,6310,2015,06-14,summer,1,14,6
4894,163,2015-06-15,3.0,rain or snow,74.09509202453987,1623,3272,6242,2015,06-15,summer,0,15,6
4895,307,2015-06-16,3.0,cloudy,67.47361563517916,1580,3205,6242,2015,06-16,summer,0,16,6
4896,199,2015-06-17,3.0,cloudy,66.48844221105526,1589,3285,6370,2015,06-17,summer,0,17,6
4897,254,2015-06-18,3.0,cloudy,71.65866141732282,1499,3207,6340,2015,06-18,summer,0,18,6
4898,289,2015-06-19,3.0,cloudy,61.42214532871972,1498,3155,6386,2015,06-19,summer,0,19,6
4899,186,2015-06-20,3.0,cloudy,71.68010752688173,1614,3191,6520,2015,06-20,summer,1,20,6
4900,225,2015-06-21,3.0,cloudy,80.46711111111111,1545,3156,6469,2015,06-21,summer,1,21,6
4901,266,2015-06-22,3.0,cloudy,77.78383458646617,1623,3246,6474,2015,06-22,summer,0,22,6
4902,354,2015-06-23,3.0,cloudy,74.32853107344634,1726,3306,6557,2015,06-23,summer,0,23,6
4903,290,2015-06-24,3.0,cloudy,72.22413793103449,1773,3362,6798,2015,06-24,summer,0,24,6
4904,277,2015-06-25,3.0,cloudy,70.16281588447653,1864,3363,6955,2015,06-25,summer,0,25,6
4905,172,2015-06-26,3.0,cloudy,63.047093023255826,1887,3385,7009,2015,06-26,summer,0,26,6
4906,274,2015-06-27,3.0,cloudy,69.7631386861314,1770,3384,6926,2015,06-27,summer,1,27,6
4907,195,2015-06-28,3.0,cloudy,74.42,1858,3403,6905,2015,06-28,summer,1,28,6
4908,274,2015-06-29,3.0,cloudy,69.42116788321168,1828,3451,6897,2015,06-29,summer,0,29,6
4909,332,2015-06-30,3.0,cloudy,67.94337349397591,1836,3562,7112,2015,06-30,summer,0,30,6
4910,310,2015-07-01,3.0,cloudy,61.16161290322579,1814,3587,7329,2015,07-01,summer,0,1,7
4911,344,2015-07-02,3.0,cloudy,62.92761627906976,1834,3698,7409,2015,07-02,summer,0,2,7
4912,243,2015-07-03,3.0,cloudy,71.02510288065844,1901,3788,7526,2015,07-03,summer,0,3,7
4913,234,2015-07-04,3.0,cloudy,74.93504273504273,1972,3742,7492,2015,07-04,summer,1,4,7
4914,190,2015-07-05,3.0,cloudy,78.42526315789473,1932,3790,7420,2015,07-05,summer,1,5,7
4915,305,2015-07-06,3.0,not clear,77.26426229508195,1927,3755,7357,2015,07-06,summer,0,6,7
4916,281,2015-07-07,3.0,cloudy,62.42740213523131,1958,3794,7441,2015,07-07,summer,0,7,7
4917,302,2015-07-08,3.0,cloudy,62.23973509933774,1907,3721,7587,2015,07-08,summer,0,8,7
4918,370,2015-07-09,3.0,cloudy,68.14162162162162,1899,3733,7683,2015,07-09,summer,0,9,7
4919,360,2015-07-10,3.0,cloudy,74.35444444444445,1925,3826,7755,2015,07-10,summer,0,10,7
4920,254,2015-07-11,3.0,cloudy,74.28228346456692,2042,4014,7826,2015,07-11,summer,1,11,7
4921,269,2015-07-12,3.0,cloudy,78.5724907063197,2062,3994,7825,2015,07-12,summer,1,12,7
4922,260,2015-07-13,3.0,cloudy,79.94807692307694,2141,4068,7921,2015,07-13,summer,0,13,7
4923,291,2015-07-14,3.0,cloudy,73.16048109965634,2096,4054,7926,2015,07-14,summer,0,14,7
4924,366,2015-07-15,3.0,cloudy,67.97786885245903,2106,4013,8070,2015,07-15,summer,0,15,7
4925,283,2015-07-16,3.0,cloudy,69.54876325088338,2170,4069,8273,2015,07-16,summer,0,16,7
4926,369,2015-07-17,3.0,cloudy,82.99078590785908,2083,4008,8249,2015,07-17,summer,0,17,7
4927,237,2015-07-18,3.0,cloudy,80.61181434599153,2092,4134,8419,2015,07-18,summer,1,18,7
4928,298,2015-07-19,3.0,cloudy,80.74093959731546,2075,4137,8402,2015,07-19,summer,1,19,7
4929,395,2015-07-20,3.0,cloudy,79.3453164556962,2104,4245,8411,2015,07-20,summer,0,20,7
4930,449,2015-07-21,3.0,cloudy,75.58886414253898,2239,4335,8620,2015,07-21,summer,0,21,7
4931,428,2015-07-22,3.0,cloudy,76.3303738317757,2397,4503,8844,2015,07-22,summer,0,22,7
4932,392,2015-07-23,3.0,cloudy,79.30969387755103,2459,4629,9006,2015,07-23,summer,0,23,7
4933,383,2015-07-24,3.0,cloudy,79.81618798955613,2568,4651,9044,2015,07-24,summer,0,24,7
4934,325,2015-07-25,3.0,cloudy,82.60892307692308,2582,4674,9137,2015,07-25,summer,1,25,7
4935,281,2015-07-26,3.0,cloudy,77.59786476868328,2670,4745,9185,2015,07-26,summer,1,26,7
4936,390,2015-07-27,3.0,cloudy,81.18230769230769,2653,4757,9294,2015,07-27,summer,0,27,7
4937,365,2015-07-28,3.0,cloudy,84.19753424657534,2648,4887,9410,2015,07-28,summer,0,28,7
4938,411,2015-07-29,3.0,cloudy,81.04890510948906,2564,4961,9580,2015,07-29,summer,0,29,7
4939,412,2015-07-30,3.0,clear,81.34514563106795,2547,5006,9717,2015,07-30,summer,0,30,7
4940,367,2015-07-31,3.0,cloudy,79.87302452316075,2567,5135,9797,2015,07-31,summer,0,31,7
4941,295,2015-08-01,3.0,cloudy,80.88745762711865,2551,5133,9854,2015,08-01,summer,1,1,8
4942,293,2015-08-02,3.0,cloudy,86.33993174061432,2521,5191,9805,2015,08-02,summer,1,2,8
4943,338,2015-08-03,3.0,cloudy,76.73017751479291,2533,5186,9855,2015,08-03,summer,0,3,8
4944,430,2015-08-04,3.0,cloudy,75.60372093023257,2481,5129,9959,2015,08-04,summer,0,4,8
4945,401,2015-08-05,3.0,cloudy,76.11197007481296,2546,5110,10199,2015,08-05,summer,0,5,8
4946,439,2015-08-06,3.0,cloudy,76.18564920273349,2536,5083,10295,2015,08-06,summer,0,6,8
4947,441,2015-08-07,3.0,cloudy,77.0204081632653,2563,5130,10453,2015,08-07,summer,0,7,8
4948,360,2015-08-08,3.0,cloudy,76.03333333333333,2637,5188,10592,2015,08-08,summer,1,8,8
4949,269,2015-08-09,3.0,cloudy,75.48698884758366,2702,5223,10582,2015,08-09,summer,1,9,8
4950,344,2015-08-10,3.0,cloudy,75.53633720930233,2678,5211,10491,2015,08-10,summer,0,10,8
4951,451,2015-08-11,3.0,cloudy,74.36962305986695,2684,5165,10581,2015,08-11,summer,0,11,8
4952,478,2015-08-12,3.0,cloudy,74.47259414225941,2705,5251,10763,2015,08-12,summer,0,12,8
4953,442,2015-08-13,3.0,cloudy,78.41606334841626,2782,5318,10981,2015,08-13,summer,0,13,8
4954,386,2015-08-14,3.0,cloudy,80.95103626943005,2785,5348,11132,2015,08-14,summer,0,14,8
4955,353,2015-08-15,3.0,cloudy,81.92351274787535,2730,5367,11152,2015,08-15,summer,1,15,8
4956,369,2015-08-16,3.0,cloudy,84.01626016260163,2723,5425,11222,2015,08-16,summer,1,16,8
4957,354,2015-08-17,3.0,cloudy,79.83050847457628,2823,5501,11222,2015,08-17,summer,0,17,8
4958,343,2015-08-18,3.0,cloudy,77.22244897959185,2833,5517,11339,2015,08-18,summer,0,18,8
4959,418,2015-08-19,3.0,cloudy,70.58612440191388,2725,5430,11384,2015,08-19,summer,0,19,8
4960,355,2015-08-20,3.0,cloudy,66.95126760563382,2665,5447,11407,2015,08-20,summer,0,20,8
4961,425,2015-08-21,3.0,cloudy,75.69858823529412,2578,5363,11313,2015,08-21,summer,0,21,8
4962,380,2015-08-22,3.0,cloudy,76.60763157894738,2617,5347,11310,2015,08-22,summer,1,22,8
4963,339,2015-08-23,3.0,cloudy,71.87964601769913,2644,5367,11298,2015,08-23,summer,1,23,8
4964,380,2015-08-24,3.0,cloudy,66.42526315789472,2614,5437,11254,2015,08-24,summer,0,24,8
4965,409,2015-08-25,3.0,cloudy,64.48850855745722,2640,5473,11309,2015,08-25,summer,0,25,8
4966,394,2015-08-26,3.0,cloudy,63.257868020304564,2706,5431,11437,2015,08-26,summer,0,26,8
4967,467,2015-08-27,3.0,cloudy,67.41627408993577,2682,5347,11441,2015,08-27,summer,0,27,8
4968,454,2015-08-28,3.0,cloudy,69.99405286343611,2794,5372,11543,2015,08-28,summer,0,28,8
4969,228,2015-08-29,3.0,rain or snow,67.39868421052633,2823,5440,11586,2015,08-29,summer,1,29,8
4970,328,2015-08-30,3.0,cloudy,71.12682926829268,2671,5315,11402,2015,08-30,summer,1,30,8
4971,434,2015-08-31,3.0,cloudy,76.54009216589863,2660,5274,11363,2015,08-31,summer,0,31,8
4972,444,2015-09-01,3.0,cloudy,82.45382882882883,2714,5354,11502,2015,09-01,authum,0,1,9
4973,401,2015-09-02,3.0,cloudy,82.57331670822941,2749,5455,11653,2015,09-02,authum,0,2,9
4974,430,2015-09-03,3.0,cloudy,81.4272093023256,2756,5438,11716,2015,09-03,authum,0,3,9
4975,421,2015-09-04,3.0,cloudy,75.92351543942993,2719,5513,11716,2015,09-04,authum,0,4,9
4976,280,2015-09-05,3.0,cloudy,80.6175,2686,5509,11736,2015,09-05,authum,1,5,9
4977,300,2015-09-06,3.0,cloudy,86.09866666666666,2738,5409,11577,2015,09-06,authum,1,6,9
4978,299,2015-09-07,3.0,cloudy,83.7675585284281,2710,5370,11436,2015,09-07,authum,0,7,9
4979,338,2015-09-08,3.0,cloudy,74.61568047337278,2575,5289,11375,2015,09-08,authum,0,8,9
4980,405,2015-09-09,3.0,cloudy,70.50419753086419,2469,5218,11444,2015,09-09,authum,0,9,9
4981,369,2015-09-10,3.0,cloudy,64.97452574525745,2473,5229,11505,2015,09-10,authum,0,10,9
4982,229,2015-09-11,3.0,cloudy,61.05371179039302,2412,5131,11423,2015,09-11,authum,0,11,9
